filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
[voi][pop_roc]2542__2.wav,0.535056949,0.242061362,3090.776769,4035.885526,7298.924462,0.0428217,-118.4410172,117.9635239,-7.784214497,47.90511703,7.970507145,43.11060715,-4.336476803,20.75313759,-12.25241852,18.37870216,0.244245604,17.69553185,3.985926151,11.04111099,-0.316730052,7.48755455,2.731456518,4.599672318,-0.361070186,-4.817891121,voice
[voi][pop_roc]2517__3.wav,0.259968579,0.063212909,4101.016148,3732.118749,8020.660895,0.078954513,-234.6095123,96.77635956,-38.05794525,49.7081337,-43.32789993,17.51645279,-16.71430588,8.496569633,-25.70733643,-7.707242489,-17.81944847,9.953735352,-14.38845348,-9.104944229,3.491037846,1.19805038,10.84030724,3.261765242,8.77581501,-7.804356098,voice
127__[voi][dru][pop_roc]2477__3.wav,0.334989458,0.114999942,2608.467299,3816.226665,6109.360484,0.047674348,-196.5372314,153.0118408,22.03695488,40.13497162,-28.44646645,33.1490097,-16.28408623,18.27146149,-20.30690765,8.658642769,-9.590869904,9.065593719,-3.78885603,5.346318245,-2.479789495,-2.822207928,2.33558774,-7.096363068,-0.436744303,-6.3387146,voice
181__[voi][nod][cou_fol]2434__3.wav,0.388047814,0.109024823,2073.624913,2615.610438,4373.485008,0.054252006,-216.6841888,159.9529419,-27.69150734,56.47348785,-10.07518768,33.56110382,-2.290250063,-5.486778259,7.921979427,-0.297418296,-13.27992439,-21.34235001,-10.005373,-8.005825043,-4.511415958,-6.527271748,-1.4618361,-4.70932579,0.478121042,-7.391732693,voice
[voi][pop_roc]2521__2.wav,0.493151695,0.246934518,2986.938343,3486.517447,6282.956345,0.062675329,-48.46976471,140.733139,-42.5493927,47.28652191,-8.436009407,30.75271797,-15.18343067,22.16883469,-11.32888126,11.40689659,-6.000795364,5.646728039,-5.002725124,6.603944302,-6.50365448,7.732357025,-2.531471014,-1.134315848,-0.009076505,-3.182750225,voice
197__[voi][dru][cou_fol]2425__3.wav,0.260386199,0.27956,2042.981471,2636.937765,3972.086149,0.030467619,-130.6940155,164.5625916,-39.50291061,41.99135971,-6.829770088,38.21632004,-15.35834789,-12.28003407,-6.815046787,-8.5858078,-5.679426193,-1.885494709,-5.515278816,-12.07713795,-1.999178529,-3.054469585,0.050010297,0.002805261,-0.731058419,-1.33573246,voice
[voi][pop_roc]2509__3.wav,0.446848601,0.184468746,3322.825683,3983.369999,7688.683752,0.066647563,-107.0306625,134.0243988,-19.83236313,38.83503342,-1.208039761,28.96663857,-19.26997185,24.99328423,-19.28756905,5.4604249,-12.08260822,5.784885406,-7.034530163,2.282832861,-7.276954651,-3.237522125,-5.752194405,-7.388532639,-4.143194199,-8.904706001,voice
027__[voi][dru][cou_fol]2378__1.wav,0.354811668,0.249309644,1593.520876,2294.922871,3107.266153,0.032880746,-133.0959167,189.8436584,-32.99777603,56.45074844,0.532206774,30.27077866,-6.747789383,-6.720808029,-4.407325268,5.956407547,-4.95559597,-0.85109055,-2.296886444,2.83961153,6.706557751,-1.135567188,2.460837841,1.250064373,-0.187037811,-5.649597168,voice
058__[voi][nod][cou_fol]2398__2.wav,0.401322573,0.116518073,1186.467591,1407.269128,2279.775918,0.031708117,-250.8886871,223.8233643,-39.90676117,0.502519906,38.87690353,-7.580689907,3.287522078,7.704275131,-9.345807076,2.082606077,2.088624001,-3.213004112,6.314403057,0.762538135,-7.320049286,-1.411048055,-0.958830833,-4.105132103,-1.782875896,1.133667827,voice
184__[voi][dru][pop_roc]2303__1.wav,0.456684172,0.107295595,2721.680803,3071.138463,5508.093592,0.060173594,-174.3159637,139.2635498,-46.43561554,38.53021622,-5.072744846,18.99713516,1.999848008,23.80256844,-2.560019016,7.310149193,-2.632789612,1.985852599,4.465483189,-0.080031879,1.21932292,5.548144817,6.278715134,5.280200005,6.504261971,-1.133962512,voice
057__[voi][nod][pop_roc]2314__2.wav,0.364997119,0.046972226,3588.594496,3468.389494,7335.339685,0.09861396,-232.6331787,129.1824036,-43.524086,59.38829041,-22.20532036,32.76951599,-24.91225624,11.99262619,-10.11710548,7.995385647,-19.86543655,-3.195177794,-1.419207335,-7.493575096,5.194086075,-4.676947117,-5.890872478,-12.94768715,-7.533368111,-19.54372215,voice
168__[voi][dru][pop_roc]2474__3.wav,0.344404101,0.124145344,2022.075381,3017.290098,4492.956873,0.026502926,-225.1715393,155.5462341,-11.02306461,48.89995193,-12.61069298,24.3366375,-11.36273861,6.30970335,-20.69055557,0.118030682,-7.725931644,-3.894055128,-5.311287403,-6.690670967,-5.693499088,-11.23213673,-9.265403748,-7.092220306,-0.360448658,-10.78211212,voice
077__[voi][dru][cou_fol]2412__1.wav,0.327385515,0.139579698,2297.245563,2553.443985,4368.746041,0.056188164,-170.8916779,169.4863892,-60.24557495,39.2090416,-14.86840343,36.28453445,-11.60568142,3.150128603,-1.134809971,-9.016700745,10.17759705,-14.17248058,-5.637865067,-3.593568325,-1.064823627,-7.958507538,-4.044988632,-12.6865263,-6.056684971,2.333705902,voice
102__[voi][dru][cou_fol]2426__2.wav,0.461467922,0.084564164,2695.020831,3304.042343,5742.630912,0.059462853,-259.6850281,134.8272705,21.62828445,55.07199478,-1.594079018,22.48434067,-21.33019829,9.327607155,-2.72207427,0.540836155,1.598978639,7.151288986,5.007163525,4.232703209,8.466825485,2.911471128,1.75193119,-5.501567364,-3.126734972,-10.87945271,voice
[voi][pop_roc]2507__2.wav,0.414134502,0.120644957,1740.499588,2614.539695,3515.898174,0.025677184,-237.3966675,162.7474823,-23.41770172,35.9213562,7.061466694,9.645443916,-19.6709404,4.895064831,1.435254574,6.005689144,-17.37965775,-7.947088242,6.379908085,-7.561742306,-9.152669907,-7.499821663,-8.354785919,-8.916041374,-11.09715939,-9.936966896,voice
025__[voi][dru][cou_fol]2424__3.wav,0.441764772,0.198787704,2975.479349,3420.083679,6252.693465,0.069090854,-90.77934265,148.6074677,-38.1685791,48.14447403,-18.18982697,37.48112869,-23.55883789,23.73490715,-13.40668011,5.541774273,0.999205589,11.26380825,-15.32018661,-0.336328208,3.444857121,-5.492786884,2.569652557,-2.180752039,1.597814798,-8.213376045,voice
207__[voi][dru][cou_fol]2414__3.wav,0.346149415,0.203632474,2391.990869,2794.3346,4718.431957,0.059666461,-113.731102,172.6902466,-44.96305847,23.35390472,-10.74472332,14.63870239,-24.79429626,6.83344698,-18.7649498,4.486325264,-0.575100362,-2.504943848,-3.478831768,-0.875176668,1.091785908,3.878423214,4.356532574,-2.630352736,7.144961834,4.607679844,voice
[voi][jaz_blu]2334__2.wav,0.519416749,0.012135713,2885.256292,3388.788444,6074.940614,0.065599361,-414.6363525,141.4901733,-19.10060883,24.3415966,-1.932382941,15.92765141,0.545590997,11.93416882,-16.7475605,2.918012381,-1.86086154,5.336221695,3.264041185,4.028086185,-1.76155448,3.651557207,2.023790598,-2.935449839,1.015273929,-4.456376076,voice
231__[voi][nod][cou_fol]2388__2.wav,0.356835008,0.194373682,1925.816732,1963.029211,3463.935811,0.056056196,-131.9072723,193.9580994,-71.35363007,29.45212173,-0.826594174,14.72405529,-9.613901138,1.944972396,6.202086449,-11.27042866,4.628576279,-12.41171646,-6.952166557,-15.76277733,-10.77986813,-4.312959194,-13.22828484,4.99465704,-1.390604496,3.414576769,voice
171__[voi][dru][pop_roc]2315__1.wav,0.467389673,0.147207186,2657.419492,2637.295786,5248.863756,0.070870536,-118.1978149,160.77211,-74.39019012,64.22773743,-14.42532253,18.41817093,1.1232301,24.1950779,-0.875972629,7.752043247,-3.192640543,0.715435863,4.533006668,-4.644390583,-5.514343739,-11.4929657,-4.141060352,-6.500085354,-0.567833722,-4.50504446,voice
[voi][pop_roc]2519__2.wav,0.450264901,0.096229196,2221.552755,3203.911376,5032.783467,0.032975009,-199.0327911,160.1892548,-9.200498581,46.31048203,-10.98182201,29.28397179,-8.708489418,20.86340904,-5.063410282,10.78792,-2.272171259,1.575656533,0.157105967,0.676609576,4.280346394,1.758384943,6.64216423,-1.789468765,2.966619015,-6.34032917,voice
[voi][pop_roc]2348__2.wav,0.388691306,0.175304726,2254.53473,2536.30329,4232.147382,0.057903746,-140.8115845,166.2107239,-51.43915939,41.82136536,-4.656354904,26.66627121,-0.674510777,7.565918922,-5.917674541,8.260645866,-7.617386341,3.86829114,-4.515502453,-2.357639074,-4.542699337,-4.402626991,2.506474018,-2.676896811,-3.51092577,-8.080005646,voice
[voi][jaz_blu]2484__1.wav,0.338668525,0.117206462,1121.578542,1340.105465,2704.453917,0.022937907,-277.1277771,210.9328461,-37.28684235,28.61617279,54.0236969,-16.31933594,4.97202301,18.11284447,-14.35701084,-13.43928146,-11.6547451,-14.41341972,-7.269406319,-12.79212666,-11.01824093,-4.418712139,-11.24459553,-5.805683136,1.386926889,-6.698886871,voice
244__[voi][nod][cou_fol]2441__1.wav,0.336302221,0.1289092,2192.508174,2485.631933,4188.083298,0.05082084,-197.564682,164.3768311,-33.14812851,36.61226654,-11.6389637,-4.38402462,-20.63558388,6.062772274,-2.105824471,-20.06943703,-15.61619759,0.812868595,-8.866044998,-11.50733757,1.056289554,0.707333267,-5.587976456,0.619305134,1.392169952,-11.69186687,voice
020__[voi][nod][cou_fol]2404__1.wav,0.410070777,0.191699803,2175.023914,2442.918387,4418.131071,0.055356766,-138.0743866,179.2417603,-56.53726959,65.85421753,-5.375959873,18.69867134,-9.141913414,3.457879066,13.53657818,-12.86558914,14.25735092,-11.12973595,2.18719697,-0.054498505,-0.27287674,8.692352295,-11.15425014,-3.835864067,-5.435442924,-0.512662292,voice
[voi][pop_roc]2335__2.wav,0.388709784,0.248223975,2674.768973,3613.566495,6348.054793,0.038116102,-97.90911102,143.1767273,-14.65009689,53.58076477,-2.537601471,33.85399246,-16.38957214,12.42898178,-3.652008057,4.359455109,-9.54232502,4.317755222,-5.292982101,-0.361054063,-5.602322578,-0.932180405,-3.629601002,-2.158315659,-2.455176115,-4.634634972,voice
[voi][pop_roc]2360__3.wav,0.479769707,0.176362291,3130.16188,4299.519849,7689.34887,0.048554763,-106.3174591,131.3136597,4.742114544,34.31151199,-1.248443961,28.77861786,-7.611839771,21.02937317,-9.649474144,-0.34166342,-11.63677025,5.548795223,-7.770077229,4.227754116,-9.15792942,1.916127801,-11.16670322,2.035493612,-7.57553339,3.803832293,voice
251__[voi][dru][pop_roc]2308__1.wav,0.439898819,0.221463114,3410.054445,3532.019858,6986.402027,0.088716367,-47.19369125,138.8573914,-43.45759583,56.49888992,-23.16334343,21.33844185,-29.5059948,21.09630775,-13.85611629,9.773667336,-12.74498367,1.875451446,1.203019261,5.231942177,5.344404697,-5.051829815,5.159705639,-7.001947403,1.362720132,-5.425449848,voice
[voi][pop_roc]2531__3.wav,0.397458345,0.237134308,2560.117307,3289.21716,5291.680743,0.04750279,-105.5170898,149.7320862,-18.20780754,51.71406555,-10.82986736,26.10773849,-25.65821838,6.408744335,-3.006733656,6.074888229,-7.237751961,-0.285631806,-8.779094696,2.910522699,-0.938476205,0.439552099,-4.393057346,0.722098827,4.741147995,-5.024171829,voice
[voi][jaz_blu]2488__1.wav,0.409209818,0.069006279,2396.129844,2848.439131,5163.146643,0.050779365,-208.1601105,164.0124359,-54.9650383,51.57025528,-25.63879204,26.29376411,-19.11784744,-3.607013702,-19.02804756,-1.596387148,-11.80466747,-7.258545876,-7.350411415,-9.848537445,-2.659648895,-10.3365736,-6.347023964,-10.73449707,-2.770666122,-8.094585419,voice
[voi][pop_roc]2540__3.wav,0.381085247,0.326859236,2044.433921,2718.156502,4471.839369,0.039384879,-87.86554718,171.8316956,-25.91571426,56.80702972,-11.16781998,21.23892975,-7.080780506,9.481856346,-1.945568919,-8.236575127,-1.351647377,12.76635742,-0.990557253,0.501783967,4.429863453,-2.062611341,-1.474898338,-7.416457653,-2.456254721,-2.081883669,voice
[voi][pop_roc]2344__2.wav,0.453197986,0.107750073,3970.639096,3945.00103,8905.268159,0.08932719,-143.4373169,131.2835388,-38.19830322,77.02445221,-39.41227341,49.30005264,-17.92566109,23.53059006,-2.042604923,7.856782913,4.66570282,-6.255423069,13.32190037,-8.147053719,14.65665627,-12.07151604,7.827803612,-12.67053604,-2.921392202,-4.740897179,voice
[voi][pop_roc]2497__1.wav,0.367842793,0.120212972,4003.461735,3911.934533,8525.818201,0.103361034,-129.4324036,124.5755768,-42.56074905,45.16710663,-25.90740967,39.46857071,-35.9107132,18.01933861,-16.05072021,13.670084,-10.19727516,6.829650402,-6.63451767,-1.792679071,-0.646440387,0.379147679,5.84301281,-11.91140079,0.755049944,-9.946645737,voice
023__[voi][dru][cou_fol]2420__1.wav,0.577575624,0.109164707,1601.882602,2368.344983,3304.639992,0.023307417,-245.9561615,167.8384705,-24.33746719,58.64332962,14.06778431,26.7571373,6.223858356,2.582214832,8.44758606,3.159394026,-2.07233119,4.205252647,1.897694588,1.354600787,3.535821915,-0.536203861,0.661734521,0.08799281,1.474981546,-5.2587533,voice
178__[voi][nod][pop_roc]2461__1.wav,0.355376452,0.048286606,2584.852776,2601.742435,4567.616396,0.076658271,-267.1790466,164.0463257,-44.70449066,25.03634071,-34.06604385,11.08299446,-24.18404198,-6.997794151,-14.52620125,-11.50699806,-5.887222767,-6.458000183,-5.568198204,-6.489851475,-8.10155201,-10.96136856,-2.824968338,-5.193462372,0.761360884,-10.93839359,voice
101__[voi][dru][pop_roc]2468__3.wav,0.494430572,0.160861626,2216.594862,2398.004449,4803.068254,0.053786348,-172.8997955,167.1498566,-59.34376526,84.02789307,0.207368836,21.39392471,19.81303215,-1.188187599,-0.296723008,-1.708814502,3.720175028,-0.385639787,-0.958695233,-10.72826481,2.948375702,4.628682613,3.617099285,-7.418754578,-15.24279594,-6.874018669,voice
186__[voi][nod][cou_fol]2439__2.wav,0.350877196,0.148641288,2161.48211,2486.048517,3689.244616,0.058770964,-189.5421906,168.381485,-15.11146736,20.93386459,-12.34955502,9.7202425,-16.09153748,-7.400854588,0.955386579,-3.091805935,-10.38025188,-8.231204033,-0.307901561,-3.154038668,-3.43798399,-3.834534883,-0.724450886,-2.848785162,-2.785978079,-3.635835886,voice
001__[voi][dru][pop_roc]2321__1.wav,0.458714366,0.160825133,2642.149076,2807.579907,5183.848448,0.067959701,-131.0817871,152.6838226,-49.74863434,55.33148956,2.541531563,32.91193008,-12.8338995,6.271587372,-0.276666939,1.684215188,-5.841233253,-2.733876467,-4.662175179,-3.163544178,4.102178574,-2.398729563,-1.050415277,-4.066528797,2.752309799,-3.693356514,voice
[voi][pop_roc]2339__2.wav,0.358515978,0.056750629,2443.749764,2879.701595,4906.161582,0.054817583,-257.3328247,156.8549652,-34.28110504,28.39428329,-15.5793848,27.96584511,-21.64296532,1.205699921,-6.312666416,-19.04226303,-11.47107792,1.411604166,-5.990768909,-10.42337132,9.887310982,-12.56434917,-6.625738144,-2.981324434,-3.208075047,-13.39683056,voice
164__[voi][nod][cou_fol]2433__1.wav,0.37726143,0.108758122,2476.036284,2445.584006,4777.96004,0.06434378,-203.5914154,157.0449677,-51.1743927,60.81934738,-7.576188087,8.948464394,-7.180422306,-7.671750546,-0.026435882,-4.830306053,-21.67477036,-17.98093605,3.295316458,-12.10491276,-5.362990379,-6.211066246,-10.07454586,-3.800965548,0.045572054,-7.554086208,voice
098__[voi][dru][pop_roc]2313__2.wav,0.452890277,0.154543072,3218.490914,3884.85549,7599.059069,0.057004479,-132.9290314,128.4812775,-13.94392872,58.18093872,-12.99539375,42.0255127,-14.44847965,18.66948509,-7.575531006,19.42796707,-5.261724949,3.563765049,-3.706127405,-0.819281876,1.717137575,1.631745696,-0.105967633,-3.489493608,5.059446812,-5.409918308,voice
034__[voi][nod][cou_fol]2379__3.wav,0.394820243,0.105326146,2698.404064,3103.617152,5590.069415,0.05921777,-169.6462097,152.6947632,-39.67824554,49.18522644,-16.60988045,25.67511559,-13.1801157,1.45792973,-13.27608871,6.769283772,-9.058989525,1.372133255,-5.708173275,-3.824604034,-9.316295624,0.938055456,-7.054703236,-5.244981289,-4.75520134,-7.367199898,voice
019__[voi][dru][pop_roc]2459__1.wav,0.43335551,0.206868082,2512.728624,2651.640138,4894.023174,0.066943548,-83.85683441,168.9610748,-67.23504639,45.40260696,-17.86610794,33.79494858,-7.358005524,11.23845863,2.225264311,9.346931458,0.693840444,0.745194972,3.507962942,1.250934839,5.098768711,-3.592985392,0.447900474,-2.632966042,2.215986967,-0.967770875,voice
[voi][pop_roc]2523__3.wav,0.374336153,0.090215646,1764.661792,2764.975164,3491.122519,0.029734254,-262.6471252,168.1259003,6.168106556,36.48667526,8.267804146,13.82133198,-0.994992733,4.80768013,-8.730630875,1.362441421,5.156312943,-1.969420075,1.906598806,-5.953369141,-13.44474125,-6.078929901,0.687137663,2.141420603,1.624881268,4.225115299,voice
192__[voi][nod][pop_roc]2469__1.wav,0.359240204,0.256914645,2485.776705,2745.795019,5098.713313,0.053426264,-103.8217621,150.5456848,-56.67757416,65.47992706,1.093914151,28.40964699,-17.47190475,-6.112678051,-13.6778574,-2.896425962,-18.97167778,-13.81115627,-7.063535213,-10.34482098,-8.045116425,-13.10995388,-7.061125755,-11.12992287,-6.447957516,-9.39250946,voice
118__[voi][nod][cou_fol]2432__1.wav,0.287194401,0.140905991,1790.913121,2176.423016,3360.094225,0.045040646,-190.3274231,183.3688202,-50.03653336,40.00969696,-4.786704063,10.51138878,-9.329852104,5.244457245,0.546476722,-0.345491022,-13.17306328,-10.38317394,-0.485083967,-7.864277363,-6.264686584,-4.114623547,-8.569665909,-6.202567101,4.717507362,-5.283551693,voice
[voi][pop_roc]2523__2.wav,0.333319426,0.24599582,2282.77084,3093.54278,4815.040382,0.041813088,-115.7126389,165.2826385,-14.24992847,42.58673859,-7.615164757,23.68071747,-20.38319969,8.867643356,-12.96713924,4.538834095,2.417260408,-1.142086387,-2.528221846,0.251662463,-13.32474804,-5.58069849,-6.465180874,2.477733612,-0.93631357,0.27197367,voice
034__[voi][nod][cou_fol]2379__2.wav,0.399496675,0.09303952,2895.343279,3280.606421,6121.083193,0.066717317,-174.7307281,148.4145813,-32.71232605,49.18418884,-19.04683304,23.34704208,-18.56485748,2.910042286,-17.74266624,4.825790882,-12.56714249,-1.508118272,-3.81950736,2.163345575,-6.681174755,0.371883094,-7.008349895,-7.149962902,-4.530999184,-12.20109463,voice
098__[voi][dru][pop_roc]2313__3.wav,0.532060266,0.146348879,3012.388078,3925.509179,7379.403769,0.049880098,-145.9245758,132.8187256,-6.894290924,56.2189827,-16.07262802,41.00024033,-9.203558922,26.64695168,-6.820010662,18.22019196,-6.503082275,3.777574301,-5.786941528,4.323889732,3.880493879,3.267755747,0.129096359,-6.798607349,-0.029190889,-7.419660568,voice
186__[voi][nod][cou_fol]2439__3.wav,0.429600537,0.093748085,1349.852554,2239.75375,2099.113176,0.025929808,-254.3443604,197.728241,0.101127326,19.82303047,-10.18615627,14.10662651,-14.6424408,-2.021005154,-0.056901496,6.083798409,-11.68078804,-10.79737473,-2.855997801,-5.166665554,-6.426412582,-2.494033575,-2.832192659,-10.68380833,-2.205441713,-1.000397563,voice
[voi][pop_roc]2339__3.wav,0.34756285,0.068634205,2465.346912,2956.993746,4632.382285,0.05756063,-239.4803009,156.3963623,-24.52992058,26.33731651,-21.72019958,31.49538422,-24.77376556,0.77182287,-15.56878757,-16.47572327,-8.285439491,-0.618035018,-2.796422005,-11.02083874,1.517761469,-13.30509472,-2.848441601,-4.212123394,-4.561604023,-17.6414814,voice
101__[voi][dru][pop_roc]2468__2.wav,0.451590598,0.165476635,2519.563452,2531.901686,5246.286423,0.063018445,-167.0684357,152.375946,-57.05154037,90.48701477,0.775853157,17.5894146,16.90690231,-0.934054196,0.624138415,2.180931568,8.596772194,3.082144737,0.965462685,-11.09316349,-3.438418388,1.803937912,7.924364567,-1.643277407,-12.99015808,-8.509141922,voice
[voi][pop_roc]2344__3.wav,0.540554285,0.107025653,2743.930245,2966.725423,5758.178051,0.065037554,-142.9057922,155.5485535,-67.72669983,31.85541916,-26.24832916,45.54562759,-7.473215103,14.2260828,10.64353561,10.9584856,8.546566963,-6.736964226,9.334553719,-4.320828915,10.91855526,-2.299065113,7.847699642,-1.055562258,0.255698293,-0.204155505,voice
[voi][pop_roc]2540__2.wav,0.449897289,0.283386886,2530.994269,3181.812262,5562.051309,0.047344429,-78.38774872,154.8229523,-24.96191025,52.7875061,-8.309017181,30.24902725,-27.52071571,6.453678131,4.562601089,-4.544830322,4.709729671,6.351924896,-8.430322647,-2.103273392,-3.478809834,-3.825530767,-4.772650242,-2.09171319,2.508330822,-5.518784523,voice
